doc_no,company_code,fisc_year,line_no,post_date,doc_date,fisc_month,acc_code,acc_name,acc_type,amount,dc_indicator,counterparty,department,description,doc_type,reversal_yn,reversal_ref,_post_year,_post_month,_post_day,_post_weekday,_post_quarter,_is_weekend,_fisc_month_int,_debit,_credit,_amount,_is_pl,_is_reversal_flag,_flag_weekend,_flag_reversal,_flag_out_of_period,_flag_duplicate
5000000009,USA1,2022,1,2022-02-02,2022-02-02,02월,792000,Finished goods,손익계산서(PL),600,차변(Debit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,600,0,600,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000010,USA1,2022,1,2022-02-02,2022-02-02,02월,792000,Finished goods,손익계산서(PL),400,차변(Debit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,400,0,400,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000012,USA1,2022,1,2022-02-02,2022-02-02,02월,792000,Finished goods,손익계산서(PL),1000,차변(Debit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,1000,0,1000,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000000,USA1,2022,1,2022-01-17,2022-01-17,01월,792000,Finished goods,손익계산서(PL),10,차변(Debit),Supplier to Cymbal,,,입고,해당없음,,2022,1,17,Monday,1,FALSE,1,10,0,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000001,USA1,2022,1,2022-01-19,2022-01-19,01월,792000,Finished goods,손익계산서(PL),10,차변(Debit),Supplier to Cymbal,,,입고,해당없음,,2022,1,19,Wednesday,1,FALSE,1,10,0,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000002,USA1,2022,1,2022-01-20,2022-01-20,01월,792000,Finished goods,손익계산서(PL),10,차변(Debit),Supplier to Cymbal,,,입고,해당없음,,2022,1,20,Thursday,1,FALSE,1,10,0,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000000,EU01,2022,1,2022-01-20,2022-01-20,01월,300000,Raw material 1,손익계산서(PL),100,차변(Debit),TEST EU VENDOR,,,입고,해당없음,,2022,1,20,Thursday,1,FALSE,1,100,0,100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5105600120,C001,2022,2,2022-02-02,2022-02-02,02월,500020,Forwarding charges,손익계산서(PL),1500,대변(Credit),,Cost Center-Purchase and Stores,,매입송장,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,1500,-1500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5105600120,C001,2022,2,2022-02-02,2022-02-02,02월,500020,Forwarding charges,손익계산서(PL),1500,대변(Credit),,Cost Center-Purchase and Stores,,매입송장,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,1500,-1500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5105600121,C001,2022,2,2022-02-01,2022-02-01,02월,510020,Consumption - Finished Goods,손익계산서(PL),3000,대변(Credit),,L-Gaming,,매입송장,해당없음,,2022,2,1,Tuesday,1,FALSE,2,0,3000,-3000,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5105600121,C001,2022,2,2022-02-01,2022-02-01,02월,510020,Consumption - Finished Goods,손익계산서(PL),3000,대변(Credit),,L-Gaming,,매입송장,해당없음,,2022,2,1,Tuesday,1,FALSE,2,0,3000,-3000,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000007,USA1,2022,2,2022-01-27,2022-01-27,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),500,대변(Credit),gates engineering,,,입고,해당없음,,2022,1,27,Thursday,1,FALSE,1,0,500,-500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000017,USA1,2022,2,2022-02-03,2022-02-03,02월,191100,GR/IR-clearing - external procurement,손익계산서(PL),40,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,3,Thursday,1,FALSE,2,0,40,-40,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000008,USA1,2022,2,2022-02-02,2022-02-02,02월,191100,GR/IR-clearing - external procurement,손익계산서(PL),400,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,400,-400,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000009,USA1,2022,2,2022-02-02,2022-02-02,02월,191100,GR/IR-clearing - external procurement,손익계산서(PL),120,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,120,-120,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000010,USA1,2022,2,2022-02-02,2022-02-02,02월,191100,GR/IR-clearing - external procurement,손익계산서(PL),80,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,80,-80,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000012,USA1,2022,2,2022-02-02,2022-02-02,02월,191100,GR/IR-clearing - external procurement,손익계산서(PL),200,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,200,-200,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000000,USA1,2022,2,2022-01-17,2022-01-17,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),100,대변(Credit),Supplier to Cymbal,,,입고,해당없음,,2022,1,17,Monday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000001,USA1,2022,2,2022-01-19,2022-01-19,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),100,대변(Credit),Supplier to Cymbal,,,입고,해당없음,,2022,1,19,Wednesday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000002,USA1,2022,2,2022-01-20,2022-01-20,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),100,대변(Credit),Supplier to Cymbal,,,입고,해당없음,,2022,1,20,Thursday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000003,USA1,2022,2,2022-01-31,2022-01-31,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),400,대변(Credit),Supplier to Cymbal,,,입고,해당없음,,2022,1,31,Monday,1,FALSE,1,0,400,-400,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000004,USA1,2022,2,2022-01-27,2022-01-27,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),200,대변(Credit),Supplier to Cymbal,,,입고,해당없음,,2022,1,27,Thursday,1,FALSE,1,0,200,-200,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000013,USA1,2022,1,2022-01-21,2022-01-21,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),100,대변(Credit),2000,,,배송출고,해당없음,,2022,1,21,Friday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000025,USA1,2022,1,2022-01-25,2022-01-21,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),100,대변(Credit),2000,,,배송출고,해당없음,,2022,1,25,Tuesday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000026,USA1,2022,1,2022-01-25,2022-01-25,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),100,대변(Credit),2000,,,배송출고,해당없음,,2022,1,25,Tuesday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000028,USA1,2022,1,2022-01-25,2022-01-25,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),100,대변(Credit),2000,,,배송출고,해당없음,,2022,1,25,Tuesday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000031,USA1,2022,1,2022-01-28,2022-01-27,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),10,대변(Credit),2000,,,배송출고,해당없음,,2022,1,28,Friday,1,FALSE,1,0,10,-10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000034,USA1,2022,1,2022-02-06,2022-02-06,02월,191100,GR/IR-clearing - external procurement,손익계산서(PL),100,대변(Credit),2000,,,배송출고,해당없음,,2022,2,6,Sunday,1,TRUE,2,0,100,-100,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
5000000017,USA1,2022,3,2022-02-03,2022-02-03,02월,281500,Gain from own product price differences,손익계산서(PL),160,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,3,Thursday,1,FALSE,2,0,160,-160,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000008,USA1,2022,3,2022-02-02,2022-02-02,02월,281500,Gain from own product price differences,손익계산서(PL),1600,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,1600,-1600,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000009,USA1,2022,3,2022-02-02,2022-02-02,02월,281500,Gain from own product price differences,손익계산서(PL),480,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,480,-480,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000010,USA1,2022,3,2022-02-02,2022-02-02,02월,281500,Gain from own product price differences,손익계산서(PL),320,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,320,-320,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000012,USA1,2022,3,2022-02-02,2022-02-02,02월,281500,Gain from own product price differences,손익계산서(PL),800,대변(Credit),Industry Intel,,,입고,해당없음,,2022,2,2,Wednesday,1,FALSE,2,0,800,-800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4900000024,USA1,2022,2,2022-01-25,2022-01-21,01월,281500,Gain from own product price differences,손익계산서(PL),100,대변(Credit),2000,,,배송출고,해당없음,,2022,1,25,Tuesday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000027,USA1,2022,2,2022-01-25,2022-01-25,01월,281500,Gain from own product price differences,손익계산서(PL),100,대변(Credit),2000,,,배송출고,해당없음,,2022,1,25,Tuesday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000032,USA1,2022,2,2022-01-28,2022-01-27,01월,281500,Gain from own product price differences,손익계산서(PL),10,대변(Credit),2000,,,배송출고,해당없음,,2022,1,28,Friday,1,FALSE,1,0,10,-10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000000,EU01,2022,2,2022-01-20,2022-01-20,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),100,대변(Credit),TEST EU VENDOR,,,입고,해당없음,,2022,1,20,Thursday,1,FALSE,1,0,100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000002,EU01,2022,1,2022-01-23,2022-01-23,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),880,대변(Credit),Supplier to Cymbal,,,배송출고,해당없음,,2022,1,23,Sunday,1,TRUE,1,0,880,-880,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
4900000003,EU01,2022,1,2022-01-23,2022-01-23,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),880,대변(Credit),Supplier to Cymbal,,,배송출고,해당없음,,2022,1,23,Sunday,1,TRUE,1,0,880,-880,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
4900000004,EU01,2022,1,2022-01-24,2022-01-24,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),176,대변(Credit),Supplier to Cymbal,,,배송출고,해당없음,,2022,1,24,Monday,1,FALSE,1,0,176,-176,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000005,EU01,2022,1,2022-01-24,2022-01-24,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),880,대변(Credit),Supplier to Cymbal,,,배송출고,해당없음,,2022,1,24,Monday,1,FALSE,1,0,880,-880,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000009,EU01,2022,1,2022-01-25,2022-01-24,01월,191100,GR/IR-clearing - external procurement,손익계산서(PL),880,대변(Credit),Supplier to Cymbal,,,배송출고,해당없음,,2022,1,25,Tuesday,1,FALSE,1,0,880,-880,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4900000008,EU01,2022,2,2022-01-25,2022-01-24,01월,281500,Gain from own product price differences,손익계산서(PL),880,대변(Credit),Supplier to Cymbal,,,배송출고,해당없음,,2022,1,25,Tuesday,1,FALSE,1,0,880,-880,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90001618,C001,2022,1,2022-04-21,2022-04-21,04월,121000,Unfinished products,손익계산서(PL),448.8,차변(Debit),Bulls Eye,,,청구서검증,해당없음,,2022,4,21,Thursday,2,FALSE,4,448.8,0,448.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
90001200,C003,2022,1,2022-04-24,2022-04-24,04월,121000,Unfinished products,손익계산서(PL),3743.55,차변(Debit),customer-CA-Ontario,,,청구서검증,해당없음,,2022,4,24,Sunday,2,TRUE,4,3743.55,0,3743.55,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90001200,C003,2022,1,2022-04-24,2022-04-24,04월,121000,Unfinished products,손익계산서(PL),867.15,차변(Debit),customer-CA-Ontario,,,청구서검증,해당없음,,2022,4,24,Sunday,2,TRUE,4,867.15,0,867.15,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90001201,C003,2022,1,2022-04-24,2022-04-24,04월,121000,Unfinished products,손익계산서(PL),909.45,차변(Debit),customer-CA-Ontario,,,청구서검증,해당없음,,2022,4,24,Sunday,2,TRUE,4,909.45,0,909.45,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90001202,C003,2022,1,2022-04-25,2022-04-25,04월,121000,Unfinished products,손익계산서(PL),545.67,차변(Debit),customer-CA-Ontario,,,청구서검증,해당없음,,2022,4,25,Monday,2,FALSE,4,545.67,0,545.67,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90001203,C003,2022,1,2022-04-25,2022-04-25,04월,121000,Unfinished products,손익계산서(PL),727.56,차변(Debit),customer-CA-Ontario,,,청구서검증,해당없음,,2022,4,25,Monday,2,FALSE,4,727.56,0,727.56,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90001204,C003,2022,1,2022-04-25,2022-04-25,04월,121000,Unfinished products,손익계산서(PL),909.45,차변(Debit),customer-CA-Ontario,,,청구서검증,해당없음,,2022,4,25,Monday,2,FALSE,4,909.45,0,909.45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90001205,C003,2022,1,2022-04-25,2022-04-25,04월,121000,Unfinished products,손익계산서(PL),682.44,차변(Debit),customer-CA-Ontario,,,청구서검증,해당없음,,2022,4,25,Monday,2,FALSE,4,682.44,0,682.44,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90001206,C003,2022,1,2022-04-25,2022-04-25,04월,121000,Unfinished products,손익계산서(PL),583.74,차변(Debit),customer-CA-Ontario,,,청구서검증,해당없음,,2022,4,25,Monday,2,FALSE,4,583.74,0,583.74,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90001207,C003,2022,1,2022-04-25,2022-04-25,04월,121000,Unfinished products,손익계산서(PL),783.96,차변(Debit),customer-CA-Ontario,,,청구서검증,해당없음,,2022,4,25,Monday,2,FALSE,4,783.96,0,783.96,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90001243,C004,2022,1,2022-04-25,2022-04-25,04월,121000,Unfinished products,손익계산서(PL),438.68,차변(Debit),customer-GE-Hamburg,,,청구서검증,해당없음,,2022,4,25,Monday,2,FALSE,4,438.68,0,438.68,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90001244,C004,2022,1,2022-04-25,2022-04-25,04월,121000,Unfinished products,손익계산서(PL),599.76,차변(Debit),customer-GE-Hamburg,,,청구서검증,해당없음,,2022,4,25,Monday,2,FALSE,4,599.76,0,599.76,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000000,C001,2022,1,2022-01-10,2022-01-10,01월,121000,Unfinished products,손익계산서(PL),1100,차변(Debit),CDA_Test_99,,,고객청구서,해당없음,,2022,1,10,Monday,1,FALSE,1,1100,0,1100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000000,C002,2022,1,2022-02-04,2022-02-04,02월,121000,Unfinished products,손익계산서(PL),1000,차변(Debit),Customer-Los Angeles,,,고객청구서,해당없음,,2022,2,4,Friday,1,FALSE,2,1000,0,1000,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000000,C003,2022,1,2022-02-17,2022-02-17,02월,121000,Unfinished products,손익계산서(PL),7500,차변(Debit),customer-CA-New Brunswick,,,고객청구서,해당없음,,2022,2,17,Thursday,1,FALSE,2,7500,0,7500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000000,C005,2022,1,2022-02-17,2022-02-15,02월,121000,Unfinished products,손익계산서(PL),10.5,차변(Debit),customer-JP-JAPAN,,,고객청구서,해당없음,,2022,2,17,Thursday,1,FALSE,2,10.5,0,10.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000001,C001,2022,1,2022-02-17,2022-02-17,02월,121000,Unfinished products,손익계산서(PL),1100,차변(Debit),customer-New York,,,고객청구서,해당없음,,2022,2,17,Thursday,1,FALSE,2,1100,0,1100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000002,C002,2022,1,2022-02-17,2022-02-17,02월,121000,Unfinished products,손익계산서(PL),2200,차변(Debit),Customer-Los Angeles,,,고객청구서,해당없음,,2022,2,17,Thursday,1,FALSE,2,2200,0,2200,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000001,C002,2022,1,2022-02-17,2022-02-17,02월,121000,Unfinished products,손익계산서(PL),2200,차변(Debit),Customer-Los Angeles,,,고객청구서,해당없음,,2022,2,17,Thursday,1,FALSE,2,2200,0,2200,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000003,C002,2022,1,2022-01-23,2022-01-23,01월,121000,Unfinished products,손익계산서(PL),1320,차변(Debit),US01 I/C Customer,,,청구서검증,해당없음,,2022,1,23,Sunday,1,TRUE,1,1320,0,1320,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90000031,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),1095,차변(Debit),customer-CA-Nova Scotia,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,1095,0,1095,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000000,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),1011.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,1011.5,0,1011.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000001,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),9520,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,9520,0,9520,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000002,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),1011.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,1011.5,0,1011.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000003,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),2320.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,2320.5,0,2320.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000005,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),1249.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,1249.5,0,1249.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000007,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),15470,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,15470,0,15470,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000009,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),1844.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,1844.5,0,1844.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000010,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),238,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,238,0,238,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000011,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),773.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,773.5,0,773.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000012,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),238,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,238,0,238,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000013,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),8330,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,8330,0,8330,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000014,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),2380,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,2380,0,2380,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000015,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),2082.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,2082.5,0,2082.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000017,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),1011.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,1011.5,0,1011.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000019,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),13090,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,13090,0,13090,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000021,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),1130.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,1130.5,0,1130.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000023,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),476,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,476,0,476,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000025,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),4760,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,4760,0,4760,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000026,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),1190,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,1190,0,1190,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000027,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),1011.5,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,1011.5,0,1011.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000028,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),476,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,476,0,476,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000029,C004,2022,1,2022-01-31,2022-01-31,01월,121000,Unfinished products,손익계산서(PL),8925,차변(Debit),customer-Berlin,,,청구서검증,해당없음,,2022,1,31,Monday,1,FALSE,1,8925,0,8925,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000015,C005,2022,1,2022-02-01,2022-02-01,02월,121000,Unfinished products,손익계산서(PL),18.38,차변(Debit),customer-JP-JAPAN,,,청구서검증,해당없음,,2022,2,1,Tuesday,1,FALSE,2,18.38,0,18.38,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000017,C005,2022,1,2022-02-01,2022-02-01,02월,121000,Unfinished products,손익계산서(PL),8.93,차변(Debit),customer-JP-JAPAN,,,청구서검증,해당없음,,2022,2,1,Tuesday,1,FALSE,2,8.93,0,8.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000019,C005,2022,1,2022-02-01,2022-02-01,02월,121000,Unfinished products,손익계산서(PL),115.5,차변(Debit),customer-JP-JAPAN,,,청구서검증,해당없음,,2022,2,1,Tuesday,1,FALSE,2,115.5,0,115.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000000,C005,2022,1,2022-02-01,2022-02-01,02월,121000,Unfinished products,손익계산서(PL),18.38,차변(Debit),customer-JP-JAPAN,,,청구서검증,해당없음,,2022,2,1,Tuesday,1,FALSE,2,18.38,0,18.38,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
