전표번호,회사코드,회계연도,라인번호,전기일,증빙일,회계월,계정코드,계정명,계정속성(BS/PL),통합순금액(Net),통합거래처명,원가센터명(부서명),적요,전표성격,역분개여부,역분개참조번호
90000316,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000317,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),2840.64,Bulls Eye,,,청구서검증,해당없음,
90000318,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),568.13,Bulls Eye,,,청구서검증,해당없음,
90000319,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1136.26,Bulls Eye,,,청구서검증,해당없음,
90000320,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1136.26,Bulls Eye,,,청구서검증,해당없음,
90000321,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),136.22,Bulls Eye,,,청구서검증,해당없음,
90000322,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000323,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),541.73,Bulls Eye,,,청구서검증,해당없음,
90000324,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),361.15,Bulls Eye,,,청구서검증,해당없음,
90000325,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),136.22,Bulls Eye,,,청구서검증,해당없음,
90000326,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),180.58,Bulls Eye,,,청구서검증,해당없음,
90000327,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000328,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),541.73,Bulls Eye,,,청구서검증,해당없음,
90000329,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000330,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),136.22,Bulls Eye,,,청구서검증,해당없음,
90000331,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),146.78,Bulls Eye,,,청구서검증,해당없음,
90000332,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),440.35,Bulls Eye,,,청구서검증,해당없음,
90000333,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),568.13,Bulls Eye,,,청구서검증,해당없음,
90000335,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),2272.51,Bulls Eye,,,청구서검증,해당없음,
90000336,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),568.13,Bulls Eye,,,청구서검증,해당없음,
90000337,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1609.34,Bulls Eye,,,청구서검증,해당없음,
90000338,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),804.67,Bulls Eye,,,청구서검증,해당없음,
90000339,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4023.36,Bulls Eye,,,청구서검증,해당없음,
90000340,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000341,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000342,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000343,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),3780.48,Bulls Eye,,,청구서검증,해당없음,
90000344,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000345,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000346,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000347,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000348,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000349,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000350,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000352,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4672.8,Bulls Eye,,,청구서검증,해당없음,
90000353,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000354,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000355,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000357,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4672.8,Bulls Eye,,,청구서검증,해당없음,
90000358,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000359,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000360,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000361,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000362,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000363,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4725.6,Bulls Eye,,,청구서검증,해당없음,
90000364,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000365,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000366,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4725.6,Bulls Eye,,,청구서검증,해당없음,
90000367,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000368,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000369,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000370,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000371,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000372,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4725.6,Bulls Eye,,,청구서검증,해당없음,
90000373,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000374,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000375,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4672.8,Bulls Eye,,,청구서검증,해당없음,
90000376,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000377,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000378,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000379,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000380,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4672.8,Bulls Eye,,,청구서검증,해당없음,
90000381,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000382,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000383,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),2840.64,Bulls Eye,,,청구서검증,해당없음,
90000384,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),568.13,Bulls Eye,,,청구서검증,해당없음,
90000385,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1136.26,Bulls Eye,,,청구서검증,해당없음,
90000386,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1136.26,Bulls Eye,,,청구서검증,해당없음,
90000387,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000389,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),8959.68,Bulls Eye,,,청구서검증,해당없음,
90000390,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000392,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000394,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000395,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),27985.82,Bulls Eye,,,청구서검증,해당없음,
90000396,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000398,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),8126.96,Bulls Eye,,,청구서검증,해당없음,
90000399,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000401,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000402,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000404,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000405,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000407,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),7209.91,Bulls Eye,,,청구서검증,해당없음,
90000408,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),94340.16,Bulls Eye,,,청구서검증,해당없음,
90000409,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),18868.03,Bulls Eye,,,청구서검증,해당없음,
90000410,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000412,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000413,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000414,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000415,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000416,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000417,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000418,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000419,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000420,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000421,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000422,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000423,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000424,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000425,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000426,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000427,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000428,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000429,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000430,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000431,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000432,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000433,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000434,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000436,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000438,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000440,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000442,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000444,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000446,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000448,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000450,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000452,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000454,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000456,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000458,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000460,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1795.2,Bulls Eye,,,청구서검증,해당없음,
90000462,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),28353.6,Bulls Eye,,,청구서검증,해당없음,
90000467,C001,2022,1,2022-03-17,2022-03-17,03월,121000,Unfinished products,손익계산서(PL),153.12,Bulls Eye,,,청구서검증,해당없음,
90000469,C001,2022,1,2022-03-17,2022-03-17,03월,121000,Unfinished products,손익계산서(PL),110.88,Bulls Eye,,,청구서검증,해당없음,
90000474,C001,2022,1,2022-03-17,2022-03-17,03월,121000,Unfinished products,손익계산서(PL),153.12,Bulls Eye,,,청구서검증,해당없음,
90000476,C001,2022,1,2022-03-17,2022-03-17,03월,121000,Unfinished products,손익계산서(PL),110.88,Bulls Eye,,,청구서검증,해당없음,
90000047,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),84.15,Customer-Atlanta,,,청구서검증,해당없음,
90000048,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),188.1,Customer-Atlanta,,,청구서검증,해당없음,
90000049,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),365.31,Customer-Atlanta,,,청구서검증,해당없음,
90000050,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),510.84,Customer-Atlanta,,,청구서검증,해당없음,
90000051,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),598.95,Customer-Atlanta,,,청구서검증,해당없음,
90000052,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),84.15,Customer-Atlanta,,,청구서검증,해당없음,
90000053,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),188.1,Customer-Atlanta,,,청구서검증,해당없음,
90000054,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),365.31,Customer-Atlanta,,,청구서검증,해당없음,
90000055,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),510.84,Customer-Atlanta,,,청구서검증,해당없음,
90000056,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),598.95,Customer-Atlanta,,,청구서검증,해당없음,
90000057,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),119.79,Customer-Atlanta,,,청구서검증,해당없음,
90000058,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),239.58,Customer-Atlanta,,,청구서검증,해당없음,
90000059,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),252.45,Customer-Atlanta,,,청구서검증,해당없음,
90000060,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),376.2,Customer-Atlanta,,,청구서검증,해당없음,
90000061,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),608.85,Customer-Atlanta,,,청구서검증,해당없음,
90000062,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),127.71,Customer-Atlanta,,,청구서검증,해당없음,
90000063,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),239.58,Customer-Atlanta,,,청구서검증,해당없음,
90000064,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),252.45,Customer-Atlanta,,,청구서검증,해당없음,
90000065,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),376.2,Customer-Atlanta,,,청구서검증,해당없음,
90000066,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),608.85,Customer-Atlanta,,,청구서검증,해당없음,
90000067,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),127.71,Customer-Atlanta,,,청구서검증,해당없음,
90000068,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),255.42,Customer-Atlanta,,,청구서검증,해당없음,
90000069,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),507.87,Customer-Atlanta,,,청구서검증,해당없음,
90000070,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),510.84,Customer-Atlanta,,,청구서검증,해당없음,
90000071,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),683.1,Customer-Atlanta,,,청구서검증,해당없음,
90000072,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),137.61,Customer-Atlanta,,,청구서검증,해당없음,
90000073,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),237.6,Customer-Atlanta,,,청구서검증,해당없음,
90000074,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),344.52,Customer-Atlanta,,,청구서검증,해당없음,
90000075,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),677.16,Customer-Atlanta,,,청구서검증,해당없음,
90000076,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),127.71,Customer-Atlanta,,,청구서검증,해당없음,
90000077,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),273.24,Customer-Atlanta,,,청구서검증,해당없음,
90000078,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),412.83,Customer-Atlanta,,,청구서검증,해당없음,
90000079,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),475.2,Customer-Atlanta,,,청구서검증,해당없음,
90000080,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),574.2,Customer-Atlanta,,,청구서검증,해당없음,
90000081,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),121.77,Customer-Atlanta,,,청구서검증,해당없음,
90000082,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),243.54,Customer-Atlanta,,,청구서검증,해당없음,
90000083,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),359.37,Customer-Atlanta,,,청구서검증,해당없음,
90000084,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),336.6,Customer-Atlanta,,,청구서검증,해당없음,
90000085,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),638.55,Customer-Atlanta,,,청구서검증,해당없음,
90000086,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),470.25,Customer-Atlanta,,,청구서검증,해당없음,
90000087,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),127.71,Customer-Atlanta,,,청구서검증,해당없음,
90000088,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),255.42,Customer-Atlanta,,,청구서검증,해당없음,
90000089,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),383.13,Customer-Atlanta,,,청구서검증,해당없음,
90000090,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),487.08,Customer-Atlanta,,,청구서검증,해당없음,
90000091,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),3771.9,Customer-Atlanta,,,청구서검증,해당없음,
90000092,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),886.05,Customer-Atlanta,,,청구서검증,해당없음,
90000093,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1752.3,Customer-Atlanta,,,청구서검증,해당없음,
90000094,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1597.86,Customer-Atlanta,,,청구서검증,해당없음,
90000095,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),2665.08,Customer-Atlanta,,,청구서검증,해당없음,
90000096,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),420.75,Customer-Atlanta,,,청구서검증,해당없음,
90000097,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),84.15,Customer-Atlanta,,,청구서검증,해당없음,
90000098,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),168.3,Customer-Atlanta,,,청구서검증,해당없음,
90000099,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),282.15,Customer-Atlanta,,,청구서검증,해당없음,
90000100,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),376.2,Customer-Atlanta,,,청구서검증,해당없음,
90000101,C002,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),21903.75,Customer-Atlanta,,,청구서검증,해당없음,
90000103,C002,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),3385.8,Customer-Atlanta,,,청구서검증,해당없음,
90000042,C003,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),3750,Customer-Fredericton,,,청구서검증,해당없음,
90000039,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
